Gender,Age [10-15],Age [16-20],Age [21-25],Age [26-30],Age [31-35],Level,access_to_material_in my academy,family_financial_status_allows_me_to_focus,parent_guardian_support_education_learning,feel_supported_accepted_coursemate_friends,atleast_one_close_friend,positive_supportive_relation_with_lecturers,rarely_have_conflict_with_classmate_lecturer,constantly_attend_lectures_on_time,avoid_engaging _risky_behavior,family_status_stable_supportive_in _academic_pursuits,parent_guardian_encourages_academic_pursuit,no_significant_family_issues_interfere_academic_pursuit,strong_sense_belonging_university_community,University_provide_adequate_support_academic_pursuit,feel_safe_comfortable_in_school_environment,What_ your_current_CGPA
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Neutral,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Neural,Neutral,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.5 to 4.49
Female,0,1,0,0,0,200L,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Neutral,Neutral,Neutral,Disagree,Neutral,Stable,Disagree,Strongly Disagree,Neutral,No Support,Agree,3.5 to 4.49
Female,0,0,0,1,0,300L,Disagree,Neural,Neutral,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,2.5 to 3.49
Female,0,1,0,0,0,200L,Agree,Strongly Agree,Strongly Agree,Neural,Neutral,Neutral,Not Frequently,Agree,Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,0,0,1,0,400L,Disagree,Neural,Agree,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.5 to 4.49
Female,1,1,0,0,0,200L,Agree,Strongly Agree,Strongly Agree,Neural,Strongly Agree,Strongly Agree,Frequently,Disagree,Not Frequently,Not Stable,Strongly Agree,Strongly Agree,No Sense of Belonging,Neutral,Agree,3.5 to 4.49
Female,0,0,1,0,0,300L,Neutral,Neural,Neutral,Neural,Neutral,Neutral,Not Frequently,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.5 to 4.49
Female,0,1,0,0,0,200L,Neutral,Strongly Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Neutral,Strongly Agree,4.5 and above
Female,0,0,1,0,0,300L,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Not Frequently,Disagree,Not Frequently,Not Stable,Disagree,Disagree,No Sense of Belonging,Strong Support,Neutral,2.5 to 3.49
Female,0,0,0,0,1,400L,Neutral,Neural,Neutral,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.5 to 4.49
Female,0,1,0,0,0,200L,Disagree,Neural,Agree,Neural,Strongly Agree,Agree,Frequently,Agree,Not More Frequently,Very Stable,Neutral,Strongly Agree,Neutral,Bad Support,Disagree,4.5 and above
Female,1,0,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Neural,Disagree,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Strong Support,Strongly Agree,4.5 and above
Female,0,0,0,0,1,400L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Frequently,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Female,1,1,0,0,0,200L,Neutral,Neural,Strongly Agree,Disagree,Disagree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,4.5 and above
Female,0,0,0,1,0,200L,Neutral,Agree,Agree,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.5 to 4.49
Female,0,0,0,0,1,400L,Neutral,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Not Frequently,Very Stable,Neutral,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Frequently,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,1,0,0,0,300L,Neutral,Agree,Neutral,Neural,Agree,Agree,Frequently,Disagree,More Frequently,Not Very Stable,Strongly Agree,Strongly Disagree,Worst Sense of Belonging,Litle Support,Disagree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,1,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Neutral,Neural,Neutral,Neural,Neutral,Strongly Disagree,Frequently,Disagree,Neutral,Not Very Stable,Neutral,Agree,No Sense of Belonging,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Frequently,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Strongly Disagree,Neural,Disagree,Strongly Agree,Strongly Disagree,Disagree,Not at All,Strongly Agree,Not Frequently,Not Very Stable,Strongly Agree,Agree,No Sense of Belonging,Neutral,Disagree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Not More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Frequently,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,1,0,0,0,300L,Neutral,Neural,Agree,Neural,Disagree,Disagree,Frequently,Disagree,More Frequently,Not Stable,Disagree,Disagree,No Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,1,0,0,0,400L,Neutral,Strongly Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Disagree,Neural,Disagree,Strongly Disagree,Neutral,Strongly Disagree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,No Sense of Belonging,No Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Frequently,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Disagree,Strongly Disagree,Neutral,Disagree,Neutral,Neutral,Not at All,Agree,Neutral,Not Stable,Strongly Agree,Strongly Agree,Worst Sense of Belonging,Litle Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Strongly Agree,Frequently,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Neural,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Agree,More Frequently,Neutral,Strongly Agree,Neutral,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,0,0,1,0,300L,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.5 to 4.49
Female,0,0,0,1,0,500L,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,500L,Neutral,Neural,Neutral,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Agree,More Frequently,Neutral,Strongly Agree,Neutral,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral,Very Stable,Strongly Agree,Strongly Agree,Neutral,Litle Support,Disagree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Not at All,Agree,More Frequently,Neutral,Strongly Agree,Neutral,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Frequently,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,0,1,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Frequently,Disagree,More Frequently,Not Very Stable,Disagree,Disagree,Little Sense of Belonging,Litle Support,Agree,2.5 to 3.49
Female,1,1,0,0,0,300L,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Frequently,Very Stable,Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,More Frequently,Very Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,300L,Agree,Agree,Strongly Agree,Neural,Neutral,Agree,Neutral,Strongly Agree,Frequently,Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Litle Support,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Neutral,Most Frequently,Strongly Agree,Not More Frequently,Not Stable,Neutral,Disagree,Little Sense of Belonging,Strong Support,Neutral,3.5 to 4.49
Female,0,0,1,1,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Neutral,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Male,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Neutral,Agree,Not at All,Agree,Not More Frequently,Neutral,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,300L,Neutral,Neural,Neutral,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,0,0,1,0,500L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Not More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,0,0,1,0,300L,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,2.5 to 3.49
Female,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,4.5 and above
Male,0,1,0,0,0,200L,Agree,Strongly Agree,Agree,Agree,Neutral,Agree,Not at All,Agree,Not Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,1,0,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Not Frequently,Very Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,More Frequently,Stable,Agree,Agree,Neutral,Neutral,Agree,4.5 and above
Male,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Not More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Neural,Neutral,Agree,Not Frequently,Agree,Not More Frequently,Very Stable,Agree,Strongly Agree,Little Sense of Belonging,Strong Support,Neutral,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Male,0,0,1,0,0,500L,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Most Frequently,Strongly Disagree,More Frequently,Very Stable,Strongly Agree,Strongly Disagree,Strong Sense of Belonging,Strong Support,Strongly Disagree,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,1,0,300L,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Neutral,Neutral,Neutral,Agree,Not Frequently,Not Stable,Agree,Agree,Worst Sense of Belonging,Bad Support,Disagree,2.5 to 3.49
Female,0,1,0,1,0,200L,Strongly Disagree,Strongly Disagree,Disagree,Neural,Disagree,Agree,Frequently,Disagree,Neutral,Very Stable,Disagree,Disagree,No Sense of Belonging,Neutral,Neutral,3.5 to 4.49
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,1,0,0,1,0,200L,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Most Frequently,Strongly Disagree,More Frequently,Very Stable,Disagree,Disagree,Strong Sense of Belonging,Litle Support,Disagree,2.5 to 3.49
Female,1,0,0,0,0,200L,Agree,Agree,Neutral,Neural,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,less than 2.0
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Male,0,1,0,0,0,200L,Neutral,Agree,Agree,Neural,Neutral,Neutral,Most Frequently,Disagree,Neutral,Very Stable,Agree,Agree,Neutral,Litle Support,Neutral,2.5 to 3.49
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,2.0 to 2.49
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Neutral,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,400L,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Disagree,Neutral,Disagree,Not Frequently,Neutral,Neutral,Neutral,Neutral,Bad Support,Agree,4.5 and above
Male,0,0,1,0,0,500L,Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,More Frequently,Very Stable,Agree,Neutral,Worst Sense of Belonging,Neutral,Agree,2.0 to 2.49
Female,1,0,0,0,0,200L,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Neutral,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,500L,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Not at All,Strongly Agree,More Frequently,Neutral,Strongly Agree,Agree,Little Sense of Belonging,Neutral,Neutral,4.5 and above
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Neutral,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Neutral,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Neutral,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Neutral,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,1,0,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Neutral,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
